0.647843,0,0.371429,0.957143,0.585714,0.157143,0.522078
0.598263,0,0.371429,0.957143,0.585714,0.157143,0.524675
0.575742,0,0.342857,0.985714,0.642857,0.257143,0.574603
0.569636,0,0.314286,0.957143,0.642857,0.257143,0.545238
0.550084,0,0.314286,0.985714,0.671429,0.242857,0.565546
0.540224,0,0.3,0.985714,0.685714,0.314286,0.556494
0.540504,0,0.3,0.985714,0.685714,0.3,0.509524
0.536639,0,0.285714,0.985714,0.7,0.342857,0.521429
0.553053,0,0.242857,0.985714,0.742857,0.257143,0.53254
0.587059,0,0.242857,0.985714,0.742857,0.214286,0.552381
0.615518,0,0.242857,0.985714,0.742857,0.171429,0.611905
0.62958,0,0.242857,0.985714,0.742857,0.157143,0.607792
0.635966,0,0.228571,0.985714,0.757143,0.157143,0.605195
0.643193,0,0.228571,0.985714,0.757143,0.128571,0.674603
0.639944,0,0.214286,0.985714,0.771429,0.171429,0.575
0.644034,0,0.242857,0.985714,0.742857,0.1,0.704082
0.633782,0,0.228571,0.985714,0.757143,0.114286,0.617857
0.604482,0,0.242857,0.985714,0.742857,0.185714,0.603297
0.558039,0,0.242857,0.985714,0.742857,0.171429,0.602381
0.599664,0,0.242857,0.985714,0.742857,0.171429,0.569048
0.625994,0,0.242857,0.571429,0.328571,0.114286,0.364286
0.639888,0,0.271429,0.542857,0.271429,0.085714,0.340476
0.653557,0,0.271429,0.542857,0.271429,0.071429,0.36
0.687675,0,0,0,0,0,0
0.697759,0,0,0,0,0,0
0.697647,0,0,0,0,0,0
0.7,0,0,0,0,0,0
0.691597,0,0,0,0,0,0
0.680952,0,0.585714,0.6,0.014286,0.028571,0.592857
0.685378,0,0.242857,0.6,0.357143,0.071429,0.391429
0.67591,0,0.242857,0.6,0.357143,0.057143,0.425
0.603585,0,0.242857,0.6,0.357143,0.128571,0.474603
0.501345,0,0.185714,0.6,0.414286,0.271429,0.396241
0.455182,0,0.142857,0.6,0.457143,0.371429,0.351099
0.434398,0,0.114286,0.6,0.485714,0.428571,0.338571
0.431204,0,0.085714,0.614286,0.528571,0.457143,0.365625
0.474006,0,0.085714,0.614286,0.528571,0.5,0.364898
0.591653,0,0.071429,0.2,0.128571,0.085714,0.145238
0.656471,0,0.057143,0.6,0.542857,0.071429,0.28
0.674118,0,0.042857,0.6,0.557143,0.042857,0.409524
0.688964,0,0.042857,0.042857,0,0.014286,0.042857
0.704874,0,0.028571,0.042857,0.014286,0.028571,0.035714
0.716022,0,0.014286,0.028571,0.014286,0.028571,0.021429
0.712269,0,0,0,0,0,0
0.703137,0,0.028571,0.3,0.271429,0.028571,0.164286
0.692045,0,0,0.3,0.3,0.085714,0.15
0.631204,0,0,0.3,0.3,0.085714,0.111905
0.506947,0,0,0.571429,0.571429,0.242857,0.321849
0.411429,0,0,0.585714,0.585714,0.457143,0.265179
0.399216,0,0.042857,0.6,0.557143,0.442857,0.322581
0.409916,0,0.042857,0.6,0.557143,0.428571,0.332381
0.458263,0,0.057143,0.6,0.542857,0.228571,0.258036
0.578263,0,0.285714,0.614286,0.328571,0.057143,0.521429
0.659216,0,0.285714,0.614286,0.328571,0.085714,0.492857
0.666443,0,0.271429,0.614286,0.342857,0.1,0.461224
0.659664,0,0.271429,0.614286,0.342857,0.071429,0.474286
0.651373,0,0.271429,0.614286,0.342857,0.071429,0.408571
0.660448,0,0.242857,0.6,0.357143,0.085714,0.37381
0.668796,0,0.242857,0.6,0.357143,0.1,0.402041
0.701961,0,0.285714,0.585714,0.3,0.042857,0.480952
0.735406,0,0,0,0,0,0
0.750084,0,0,0,0,0,0
0.75395,0,0,0,0,0,0
0.750644,0,0,0,0,0,0
0.723585,0,0,0,0,0,0
0.665882,0,0.414286,0.485714,0.071429,0.057143,0.453571
0.612269,0,0.328571,0.542857,0.214286,0.171429,0.435714
0.590308,0,0.314286,0.557143,0.242857,0.214286,0.432381
0.572885,0,0.314286,0.585714,0.271429,0.157143,0.446753
0.580112,0,0.328571,0.6,0.271429,0.128571,0.48254
0.604146,0,0.285714,0.6,0.314286,0.142857,0.415714
0.597255,0,0.271429,0.585714,0.314286,0.142857,0.408571
0.578095,0,0.257143,0.6,0.342857,0.1,0.379592
0.565266,0,0.185714,0.614286,0.428571,0.157143,0.41039
0.557367,0,0.114286,0.614286,0.5,0.157143,0.303896
0.56381,0,0.085714,0.614286,0.528571,0.2,0.311224
0.567395,0,0.057143,0.614286,0.557143,0.2,0.3
0.572549,0,0.042857,0.6,0.557143,0.128571,0.230159
0.578543,0,0,0.6,0.6,0.142857,0.245714
0.580168,0,0,0.614286,0.614286,0.185714,0.272527
0.585714,0,0.014286,0.614286,0.6,0.171429,0.271429
0.607451,0,0.014286,0.6,0.585714,0.142857,0.332857
0.63042,0,0.271429,0.6,0.328571,0.142857,0.422857
0.637647,0,0.3,0.585714,0.285714,0.128571,0.433333
0.648852,0,0.3,0.557143,0.257143,0.114286,0.416071
0.680168,0,0.328571,0.357143,0.028571,0.042857,0.342857
0.724818,0,0,0,0,0,0
0.745322,0,0,0,0,0,0
0.752549,0,0,0,0,0,0
0.756807,0,0,0,0,0,0
0.759832,0,0,0,0,0,0
0.757311,0,0,0,0,0,0
0.747619,0,0,0,0,0,0
0.745434,0,0,0,0,0,0
0.745154,0,0,0,0,0,0
0.736975,0,0,0,0,0,0
0.731933,0,0,0,0,0,0
0.722745,0,0,0,0,0,0
0.717759,0,0,0,0,0,0
0.721289,0,0,0,0,0,0
0.729692,0,0,0,0,0,0
0.738319,0,0,0,0,0,0
0.738095,0,0,0,0,0,0
0.73507,0,0,0,0,0,0
0.732493,0,0,0,0,0,0
0.731765,0,0,0,0,0,0
0.738487,0,0,0,0,0,0
0.747507,0,0,0,0,0,0
0.748291,0,0,0,0,0,0
0.740616,0,0,0,0,0,0
0.734846,0,0,0,0,0,0
0.698263,0,0,0,0,0,0
0.651821,0,0.357143,0.6,0.242857,0.1,0.534694
0.624986,0,0.328571,0.6,0.271429,0.128571,0.504762
0.610364,0,0.314286,0.614286,0.3,0.142857,0.491429
0.596303,0,0.314286,0.628571,0.314286,0.171429,0.49881
0.581961,0,0.3,0.628571,0.328571,0.185714,0.495604
0.576751,0,0.285714,0.628571,0.342857,0.171429,0.478571
0.595238,0,0.285714,0.628571,0.342857,0.128571,0.465079
0.62381,0,0.271429,0.628571,0.357143,0.128571,0.45873
0.631261,0,0.271429,0.614286,0.342857,0.114286,0.455357
0.628683,0,0.271429,0.614286,0.342857,0.1,0.436735
0.621345,0,0.271429,0.614286,0.342857,0.1,0.436735
0.608067,0,0.242857,0.614286,0.371429,0.157143,0.435065
0.578263,0,0.271429,0.614286,0.342857,0.2,0.45102
0.532381,0,0.242857,0.614286,0.371429,0.242857,0.446218
0.507675,0,0.271429,0.628571,0.357143,0.328571,0.449068
0.496471,0,0.271429,0.628571,0.357143,0.285714,0.437143
0.495406,0,0.314286,0.628571,0.314286,0.242857,0.486555
0.52521,0,0.3,0.642857,0.342857,0.228571,0.469643
0.600784,0,0.342857,0.628571,0.285714,0.142857,0.474286
0.645042,0,0.414286,0.628571,0.214286,0.071429,0.562857
0.659776,0,0.414286,0.628571,0.214286,0.1,0.567347
0.685658,0,0.585714,0.6,0.014286,0.028571,0.592857
0.722801,0,0,0,0,0,0
0.74605,0,0,0,0,0,0
0.753445,0,0,0,0,0,0
0.7493,0,0,0,0,0,0
0.717647,0,0.471429,0.5,0.028571,0.042857,0.485714
0.674118,0,0.414286,0.557143,0.142857,0.142857,0.49
0.645658,0,0.4,0.585714,0.185714,0.142857,0.5
0.607507,0,0.371429,0.6,0.228571,0.185714,0.489011
0.562409,0,0.314286,0.614286,0.3,0.257143,0.462698
0.548852,0,0.328571,0.614286,0.285714,0.214286,0.487619
0.581569,0,0.314286,0.628571,0.314286,0.2,0.479592
0.610756,0,0.3,0.6,0.3,0.128571,0.484127
0.634398,0,0.314286,0.642857,0.328571,0.128571,0.514286
0.652157,0,0.285714,0.642857,0.357143,0.1,0.483673
0.669132,0,0.285714,0.642857,0.357143,0.1,0.52449
0.669524,0,0.285714,0.614286,0.328571,0.071429,0.422857
0.671653,0,0.271429,0.614286,0.342857,0.071429,0.414286
0.68493,0,0.271429,0.628571,0.357143,0.085714,0.45
0.685994,0,0.271429,0.642857,0.371429,0.085714,0.457143
0.676695,0,0.242857,0.628571,0.385714,0.085714,0.383333
0.671653,0,0.242857,0.628571,0.385714,0.128571,0.422222
0.660448,0,0.285714,0.614286,0.328571,0.085714,0.45
0.647227,0,0.271429,0.328571,0.057143,0.057143,0.3
0.64549,0,0.314286,0.614286,0.3,0.1,0.479592
0.652101,0,0.285714,0.6,0.314286,0.128571,0.409524
0.667003,0,0,0,0,0,0
0.712325,0,0,0,0,0,0
0.729748,0,0,0,0,0,0
0.732549,0,0,0,0,0,0
0.727507,0,0,0,0,0,0
0.718824,0,0,0,0,0,0
